"adoptionYN","weight_kg","neuterYN","sex","positives","negatives","group_akc","grdp","economy","hospital_num","color"
0,0.3,0,0,2,3,0,85511948,69701608,39,5
0,0.5,0,0,2,3,0,85511948,69701608,39,5
1,13,0,0,1,0,5,41183912,75944548,60,2
1,10,0,0,0,0,0,41183912,75944548,60,0
0,12,0,0,0,0,0,21798903,69726813,33,7
0,0.4,0,1,2,2,0,85511948,69701608,39,5
0,0.4,0,1,2,2,0,85511948,69701608,39,5
0,0.4,0,0,2,2,0,85511948,69701608,39,5
0,0.4,0,0,2,2,0,85511948,69701608,39,5
0,0.4,0,0,2,2,0,85511948,69701608,39,5
0,7,0,0,1,0,0,85511948,69701608,39,2
0,4,0,1,0,1,0,40023584,67504454,12,7
0,2,0,1,0,0,0,35852501,67504454,15,7
0,2,0,0,0,0,0,35852501,67504454,15,4
0,2,0,1,0,0,0,35852501,67504454,15,4
0,2,0,1,0,1,0,35852501,67504454,15,6
0,2,0,0,0,1,0,35852501,67504454,15,6
0,1,0,1,0,1,0,35852501,67504454,15,6
0,1,0,1,0,0,0,35852501,67504454,15,6
0,1,0,1,0,1,0,35852501,67504454,15,6
0,5,0,1,0,0,0,35852501,67504454,15,5
0,5,0,1,0,0,0,35852501,67504454,15,7
0,6,0,1,0,0,0,35852501,67504454,15,5
0,3,0,1,0,0,5,35852501,67504454,15,7
0,8,0,0,0,0,0,35852501,67504454,15,6
0,16,0,0,0,0,0,35481217,67504454,129,7
1,6.3,0,1,1,0,6,35481217,67504454,129,5
1,8.7,0,0,1,0,0,23703624,67504454,33,6
0,3.2,0,1,1,0,0,23703624,67504454,33,6
1,5,0,0,0,1,0,48321556,69701608,4,5
0,5,0,0,0,1,0,48321556,69701608,4,5
1,4,0,1,0,0,0,48321556,69701608,4,7
0,10,0,1,0,1,0,48321556,69701608,4,5
0,15,0,1,0,0,0,35519840,69701608,8,7
0,5,0,1,1,1,0,45467234,69701608,8,7
0,2,0,0,1,0,0,33592030,69701608,6,5
1,2,0,0,1,0,0,33592030,69701608,6,5
1,4.5,1,0,0,1,6,35541358,69701608,36,6
1,5,1,0,1,0,0,35541358,69701608,36,6
0,9,0,1,0,0,0,38292208,70346569,7,5
1,1.5,0,0,0,0,5,24552907,70346569,8,5
0,1.5,0,0,0,0,0,24552907,70346569,8,5
0,5.5,0,0,0,0,8,24552907,70346569,8,5
0,8,0,1,1,0,0,20500554,70346569,10,1
0,8,0,1,0,1,0,20500554,70346569,10,5
0,7,0,0,0,2,0,20500554,70346569,10,7
0,2,0,0,1,0,0,20500554,70346569,10,4
1,2,0,0,1,0,0,20500554,70346569,10,1
0,12,0,0,0,1,0,19787539,70346569,5,5
0,14,0,1,1,0,6,19787539,70346569,5,1
1,4,0,1,0,0,0,19787539,70346569,5,5
0,5.5,0,1,0,0,0,60572550,70346569,7,6
0,7,0,0,0,0,0,60572550,70346569,7,7
1,11,2,1,1,0,0,24807630,63007147,7,0
1,4,2,2,1,0,0,24807630,63007147,7,1
1,1,0,1,1,0,0,32122265,63007147,18,7
1,1,0,0,1,0,0,32122265,63007147,18,7
1,1,0,0,1,0,0,32122265,63007147,18,7
1,1,0,0,1,0,0,32122265,63007147,18,7
1,1,0,0,1,0,0,32122265,63007147,18,7
1,1,0,0,1,0,0,32122265,63007147,18,7
1,10,0,1,1,0,7,25323188,63007147,22,6
0,4,0,1,1,0,0,25323188,63007147,22,3
0,5,0,0,0,0,0,25323188,63007147,22,3
0,5,0,0,1,0,0,25323188,63007147,22,3
0,5,0,1,1,0,0,25323188,63007147,22,3
0,5,0,0,1,0,0,25323188,63007147,22,7
1,4,0,1,3,0,0,25323188,63007147,22,6
0,2,0,1,0,0,0,22478307,63007147,52,2
0,5,0,1,0,0,0,22478307,63007147,52,6
1,4.5,0,1,0,0,6,22478307,63007147,52,7
0,3,2,0,1,1,0,40202034,75944548,14,1
0,10,2,1,0,0,0,40202034,75944548,14,5
0,3,2,1,0,0,0,40202034,75944548,14,7
0,3,2,0,0,0,0,40202034,75944548,14,6
1,1.5,2,0,0,1,0,31459171,75944548,22,5
1,1.5,2,0,0,0,0,31459171,75944548,22,7
0,8,2,1,0,1,0,29959980,75944548,18,6
0,7,2,0,0,1,0,29959980,75944548,18,6
0,7.68,2,1,0,0,0,102737212,75944548,19,5
1,5,0,0,3,0,0,39381923,69109260,95,7
1,25,0,1,1,0,1,26490728,69109260,6,1
0,18,0,1,0,1,0,26490728,69109260,6,7
1,4,1,0,0,0,6,26490728,69109260,6,5
0,8,2,1,0,0,0,34776495,69109260,7,1
0,4.4,1,0,0,0,6,22894409,69109260,9,5
1,20,2,0,2,0,3,22894409,69109260,9,2
0,8.25,0,1,0,0,0,22894409,69109260,9,5
1,2,0,0,0,0,0,32789404,65200878,3,1
1,5,0,1,0,0,0,43377018,65200878,4,7
0,5,0,1,0,0,0,43377018,65200878,4,7
0,7,0,1,0,0,0,20789749,65200878,8,7
0,4,0,0,0,0,0,32816200,65200878,4,5
0,2,2,1,1,0,0,26669799,65200878,26,2
1,5,0,0,1,1,0,27158848,76346777,32,5
0,4.5,0,1,0,0,0,27158848,76346777,32,5
1,3.5,1,0,0,1,6,26972671,76346777,9,5
1,13.98,0,1,1,0,8,47894687,76346777,47,1
1,4.1,0,0,1,0,6,47894687,76346777,47,5
1,5.1,0,0,0,1,0,33289321,76346777,108,6
1,4.9,0,1,0,1,0,33289321,76346777,108,6
1,4.8,0,1,2,1,0,33289321,76346777,108,7
0,10,2,1,0,0,0,33289321,76346777,108,7
1,13,2,1,0,0,0,33289321,76346777,108,5
0,3,0,1,0,1,6,33289321,76346777,108,5
1,3,0,0,0,0,0,24099391,76346777,27,0
1,3.9,0,0,1,0,5,15262551,76346777,50,7
1,6.2,2,1,0,1,5,19313998,76346777,106,7
1,10,1,0,0,0,6,38946656,76346777,39,5
1,6.1,0,0,0,0,2,64114080,76346777,52,5
1,5.5,0,0,0,1,6,64114080,76346777,52,5
0,2,0,1,0,0,0,64114080,76346777,52,5
1,12,0,1,0,0,0,64114080,76346777,52,0
1,6,0,0,0,0,0,64114080,76346777,52,5
0,14,0,0,0,1,0,64114080,76346777,52,5
0,1.7,0,0,0,0,0,64114080,76346777,52,7
1,1.7,0,0,0,0,0,64114080,76346777,52,7
1,5.5,1,0,0,0,6,28229829,76346777,107,7
0,2.2,2,1,0,0,5,21798903,69726813,33,5
1,20,0,0,0,0,0,21798903,69726813,33,1
1,6,0,0,0,0,0,21798903,69726813,33,7
0,4.4,0,0,0,0,0,21798903,69726813,33,5
0,9.8,0,0,0,1,6,19775174,68354722,31,5
1,2.5,1,0,0,0,5,29928982,64857342,16,6
0,18,2,1,0,0,0,20227366,64857342,22,7
1,23,0,0,1,0,8,20227366,64857342,22,5
0,8,0,0,1,0,8,31225310,67098058,18,7
0,2,2,0,1,2,8,31225310,67098058,18,5
0,2,0,0,1,2,8,31225310,67098058,18,2
0,2,0,0,1,2,8,31225310,67098058,18,7
1,7,2,0,0,0,8,107663270,67098058,10,7
1,15,0,1,0,0,0,11434636,94451871,30,7
0,4,2,0,0,1,8,24212848,67504454,13,7
0,5,0,1,1,0,0,39023869,67504454,14,6
0,6,0,0,0,0,0,39023869,67504454,14,7
0,7,0,0,0,0,0,39023869,67504454,14,7
1,5,0,0,0,0,0,39023869,67504454,14,7
0,8,0,0,0,0,0,35481217,67504454,129,7
0,5,2,0,1,0,0,35481217,67504454,129,0
0,17,2,0,1,0,0,33727399,70346569,13,5
1,1,0,0,0,1,0,50157005,70346569,9,1
0,1,0,0,0,1,0,50157005,70346569,9,4
0,1,0,1,0,1,0,50157005,70346569,9,0
0,7,0,1,0,1,0,50157005,70346569,9,2
1,13,0,1,0,0,7,26558465,70346569,6,6
1,3.6,0,1,2,0,6,91189362,70346569,14,5
0,1.2,2,0,1,0,0,33727399,70346569,13,7
0,1,2,1,1,0,0,33727399,70346569,13,7
0,2,0,1,2,0,0,24696836,63007147,29,7
0,2,0,1,1,0,0,24696836,63007147,29,1
0,2,0,1,1,0,0,24696836,63007147,29,1
1,15,2,1,0,0,8,31459171,75944548,22,7
0,15,2,1,0,0,0,35543580,75944548,5,6
0,18,2,1,0,2,0,29507764,76346777,20,7
0,5,2,0,0,0,0,37300553,70070777,35,6
1,2.5,0,0,1,0,0,37580148,68354722,36,1
0,9,2,0,0,1,0,24212848,67504454,13,5
1,9,2,1,0,1,0,24212848,67504454,13,7
1,25,2,1,0,1,4,24212848,67504454,13,0
0,14.5,0,0,0,0,0,27042598,67504454,9,5
0,5,0,1,0,0,0,39023869,67504454,14,6
1,5,0,0,0,0,0,40023584,67504454,12,6
1,4,2,1,0,0,6,107663270,67098058,10,7
0,5,2,1,0,0,0,107663270,67098058,10,5
1,2,2,0,0,0,6,31047327,70346569,5,7
1,2,0,1,0,0,8,91189362,70346569,14,7
0,1.6,0,0,0,0,8,91189362,70346569,14,7
0,14,2,1,0,3,0,33727399,70346569,13,7
0,10,2,1,0,3,0,33727399,70346569,13,7
0,5,2,1,0,1,0,31459171,75944548,22,5
0,8,2,0,0,0,0,31459171,75944548,22,0
0,3,2,1,0,0,0,35543580,75944548,5,7
0,7,2,0,0,0,0,35543580,75944548,5,7
0,7,2,1,0,0,0,35543580,75944548,5,7
0,7,2,1,0,0,0,35543580,75944548,5,7
0,6,0,1,0,0,0,33323927,75944548,21,7
0,6,0,1,0,0,0,33323927,75944548,21,7
0,0.3,0,1,0,1,0,33323927,75944548,21,2
0,0.3,0,1,0,1,0,33323927,75944548,21,7
0,0.3,0,0,0,1,0,33323927,75944548,21,7
1,7,0,0,2,0,6,96311468,69109260,9,7
0,8,0,0,0,0,0,98519371,76346777,74,2
0,9,2,1,1,0,0,98519371,76346777,74,6
0,10,0,0,1,0,0,98519371,76346777,74,2
1,1.7,0,0,1,0,0,29507764,76346777,20,4
1,1.8,2,1,1,0,0,29507764,76346777,20,3
1,20,0,0,0,0,0,37580148,68354722,36,7
1,5,2,1,0,0,5,20227366,64857342,22,7
1,6,1,0,0,0,6,20227366,64857342,22,7
0,5,0,1,1,0,0,107663270,67098058,10,7
0,4,2,0,0,1,0,107663270,67098058,10,6
1,3,0,0,0,2,5,29507764,76346777,20,7
0,6,0,0,0,0,6,29507764,76346777,20,1
0,12.6,0,1,0,0,0,29338072,66520329,88,7
0,17.4,0,0,0,0,0,29338072,66520329,88,5
0,15.9,0,1,0,0,0,29338072,66520329,88,5
0,16.5,2,1,0,1,0,29338072,66520329,88,7
0,1.4,0,1,0,0,0,29338072,66520329,88,5
0,1.4,0,1,0,0,0,29338072,66520329,88,5
0,1.3,0,0,0,0,0,29338072,66520329,88,5
0,1.3,0,0,0,0,0,29338072,66520329,88,5
0,1.2,0,1,0,0,0,29338072,66520329,88,7
0,1.4,0,0,0,0,0,29338072,66520329,88,7
0,1.3,0,0,0,0,0,29338072,66520329,88,7
0,16.3,2,1,0,1,0,29338072,66520329,88,7
0,11.7,2,1,0,1,0,29338072,66520329,88,7
0,8.8,0,1,0,1,0,29338072,66520329,88,5
1,5.5,0,0,0,0,0,29338072,66520329,88,5
0,3.5,0,0,0,0,0,29338072,66520329,88,5
0,21,2,1,0,0,0,29338072,66520329,88,1
0,1.8,0,1,0,0,0,29338072,66520329,88,7
0,13.6,2,1,0,1,0,29338072,66520329,88,7
0,4.8,0,0,0,0,0,29338072,66520329,88,7
0,4.2,0,1,0,0,0,29338072,66520329,88,7
0,17.3,2,0,0,1,0,29338072,66520329,88,7
1,4,2,0,0,1,0,24212848,67504454,13,6
0,5,2,1,0,0,0,107663270,67098058,10,7
0,5,2,0,0,0,0,107663270,67098058,10,7
0,5,2,0,0,0,0,107663270,67098058,10,7
0,5,2,1,0,0,0,107663270,67098058,10,7
0,4.5,2,0,0,0,0,107663270,67098058,10,1
0,4,2,1,0,0,0,107663270,67098058,10,4
0,3.5,2,1,0,0,0,107663270,67098058,10,7
0,4,2,0,0,0,0,107663270,67098058,10,7
0,4,2,1,0,0,0,107663270,67098058,10,7
0,17,2,0,0,0,0,107663270,67098058,10,7
0,4,2,0,0,0,0,107663270,67098058,10,4
1,25,2,1,0,0,3,35481217,67504454,129,4
1,5,0,1,0,0,5,26558465,70346569,6,6
0,12.3,0,0,0,2,0,91189362,70346569,14,7
0,1.8,0,0,1,0,0,91189362,70346569,14,5
0,1.6,0,0,1,0,0,91189362,70346569,14,5
0,2.3,2,1,1,1,0,33727399,70346569,13,1
0,2.2,2,1,1,1,0,33727399,70346569,13,1
0,2.4,2,0,1,1,0,33727399,70346569,13,1
0,2.3,2,0,1,1,0,33727399,70346569,13,1
0,14,2,1,0,4,0,33727399,70346569,13,7
1,3.7,2,0,1,0,0,33727399,70346569,13,7
0,9,2,0,0,0,6,25229808,63007147,8,7
0,10,0,0,1,0,0,24696836,63007147,29,6
1,1.4,0,1,2,0,0,24696836,63007147,29,6
1,1.5,0,0,2,0,0,24696836,63007147,29,6
1,1.5,0,0,2,0,0,24696836,63007147,29,6
1,1.5,0,0,1,1,0,24696836,63007147,29,6
1,9,0,1,0,2,0,24696836,63007147,29,5
1,3,0,2,0,0,0,39548138,69109260,1,7
1,3,0,2,0,0,0,39548138,69109260,1,7
0,13,2,1,0,0,0,98519371,76346777,74,7
0,1.1,0,1,0,0,0,89800193,96001034,21,5
0,1,0,1,0,0,0,89800193,96001034,21,5
1,1,0,1,0,0,0,89800193,96001034,21,5
0,1.1,0,0,0,0,0,89800193,96001034,21,5
0,1.1,0,0,0,0,0,89800193,96001034,21,5
0,1.1,0,0,0,0,0,89800193,96001034,21,5
1,1,0,0,0,0,0,89800193,96001034,21,1
1,3,2,0,0,0,5,37300553,70070777,35,7
0,5,2,0,0,0,0,37300553,70070777,35,6
1,6,1,0,0,0,5,13911283,68354722,23,5
1,6.5,0,0,2,0,8,13911283,68354722,23,7
1,0.27,0,1,0,0,0,29928982,64857342,16,0
1,0.31,0,1,0,0,0,29928982,64857342,16,4
1,0.32,0,1,0,0,0,29928982,64857342,16,0
0,0.33,0,0,0,0,0,29928982,64857342,16,0
0,9.47,0,1,0,0,0,29928982,64857342,16,7
0,3,0,1,0,0,0,23096979,67504454,15,5
0,3,0,0,0,0,0,23096979,67504454,15,7
0,3,0,1,0,0,0,23096979,67504454,15,2
1,8,0,0,1,0,0,23096979,67504454,15,1
0,4,0,0,0,0,0,25949225,70346569,11,7
1,6,0,0,0,0,0,25949225,70346569,11,7
0,6,2,0,0,0,5,25229808,63007147,8,2
0,21,2,0,0,0,1,25229808,63007147,8,5
0,3,0,0,0,0,0,40064738,75944548,4,6
1,2.6,2,0,0,0,0,22894409,69109260,9,4
1,3.1,2,1,1,2,5,29507764,76346777,20,6
0,3.8,2,1,0,2,6,29507764,76346777,20,5
0,6,2,0,0,0,0,107663270,67098058,10,5
0,8,0,0,0,2,0,20268706,70346569,3,2
0,18,0,1,2,1,0,26558465,70346569,6,7
0,4,0,1,0,0,0,26558465,70346569,6,0
0,11.5,0,1,0,1,0,91189362,70346569,14,5
0,20,0,1,0,1,0,20268706,70346569,3,2
0,3,2,1,0,0,0,38928244,70346569,18,5
0,10,2,1,0,0,0,38928244,70346569,18,5
0,3,0,1,1,0,0,41200095,70346569,11,1
1,10,2,0,0,0,0,38928244,70346569,18,7
0,3,0,0,1,0,0,41200095,70346569,11,4
1,10,2,1,0,0,0,38928244,70346569,18,7
0,2,2,1,0,0,0,38928244,70346569,18,7
0,10,2,1,0,0,0,38928244,70346569,18,6
0,1,2,1,0,0,0,38928244,70346569,18,1
0,2,2,1,0,0,0,38928244,70346569,18,5
0,5,2,1,0,0,0,38928244,70346569,18,5
0,10,2,0,0,0,0,38928244,70346569,18,7
0,7,0,0,1,0,0,23798867,67504454,5,7
0,2,0,0,0,0,0,41105864,67504454,10,0
1,2,0,1,0,0,0,41105864,67504454,10,7
1,5,0,1,0,0,2,41105864,67504454,10,1
1,2,0,1,1,0,6,41105864,67504454,10,0
0,2,0,0,0,0,0,32077741,67504454,4,7
0,2,0,1,0,0,0,32077741,67504454,4,7
1,2,2,0,0,0,0,32077741,67504454,4,7
0,2,2,0,0,0,0,32077741,67504454,4,7
0,6,0,1,0,0,0,32077741,67504454,4,7
1,2,2,0,0,0,0,32077741,67504454,4,7
0,6,2,0,0,0,0,32077741,67504454,4,7
0,6,0,1,0,0,0,40023584,67504454,12,6
1,15,0,1,0,0,7,35852501,67504454,15,5
0,0.6,0,0,0,0,0,24458276,67504454,14,4
0,1.05,0,1,0,0,0,24458276,67504454,14,4
0,0.75,0,1,0,0,0,24458276,67504454,14,4
0,0.65,0,0,0,0,0,24458276,67504454,14,4
0,5.2,0,1,0,0,6,24458276,67504454,14,1
1,8.9,1,0,0,0,6,24458276,67504454,14,7
1,2.2,0,1,1,0,0,23703624,67504454,33,6
1,9.5,0,1,1,0,6,23703624,67504454,33,4
1,2,0,0,0,1,0,35519840,69701608,8,7
1,4,0,1,0,0,0,35519840,69701608,8,6
1,8,0,0,0,0,0,35519840,69701608,8,6
1,7,0,0,0,0,0,35519840,69701608,8,5
1,5,0,1,0,0,0,35519840,69701608,8,7
0,2,0,1,0,0,0,45467234,69701608,8,1
0,3,0,1,0,0,0,45467234,69701608,8,0
0,7,2,0,0,0,0,20879805,69701608,3,7
0,1.4,0,0,0,0,0,29544633,69701608,39,3
0,1.42,0,0,0,0,0,29544633,69701608,39,6
0,1.66,0,0,0,0,0,29544633,69701608,39,6
0,1.26,0,0,0,0,0,29544633,69701608,39,6
0,7.4,0,0,0,0,0,26948104,69701608,15,1
0,4.7,0,0,0,1,6,35541358,69701608,36,5
1,12,2,1,2,0,3,35541358,69701608,36,7
0,3,0,1,0,0,0,24552907,70346569,8,5
0,5,0,0,1,0,0,20500554,70346569,10,4
1,5,0,0,1,0,0,20500554,70346569,10,5
0,5,0,0,1,0,0,20500554,70346569,10,7
1,1,0,1,0,1,0,19145267,63007147,10,7
1,1,0,1,0,1,0,19145267,63007147,10,7
0,1,0,0,0,1,0,19145267,63007147,10,7
0,5,0,0,0,0,0,19145267,63007147,10,5
0,7,0,0,1,0,0,25323188,63007147,22,7
1,6,0,1,0,0,0,33275552,63007147,17,7
1,6,0,1,0,0,0,33275552,63007147,17,0
0,6,0,0,0,1,0,33275552,63007147,17,4
0,15,0,1,0,0,7,22478307,63007147,52,6
1,2,2,1,1,0,0,68559248,75944548,24,6
0,4,2,0,1,0,6,68559248,75944548,24,7
1,6,2,1,1,0,0,68559248,75944548,24,6
0,10.5,0,1,1,0,0,45938685,75944548,7,5
0,1.1,0,1,1,0,0,45938685,75944548,7,5
0,3,0,2,0,0,0,35543580,75944548,5,7
0,12,0,1,0,0,0,35543580,75944548,5,7
1,4,0,0,0,0,0,98854601,75944548,24,7
1,2.8,0,1,0,1,5,41172319,75944548,9,6
0,2,0,1,0,1,0,41172319,75944548,9,2
1,6,0,0,0,0,6,41172319,75944548,9,7
1,7,0,1,1,1,0,39381923,69109260,95,7
0,14,0,0,1,0,0,39381923,69109260,95,7
1,4.8,0,0,1,0,5,39381923,69109260,95,1
0,6,0,1,0,0,0,82251413,69109260,13,5
0,6,0,0,0,0,0,82251413,69109260,13,5
1,12.3,0,0,0,1,0,20255872,69109260,4,6
1,6,0,1,1,0,0,26490728,69109260,6,7
0,6,0,1,1,0,0,26490728,69109260,6,1
1,1.1,0,1,2,1,0,33486996,69109260,16,5
0,8,0,0,0,0,0,37302596,65200878,4,7
0,3.5,0,2,0,0,0,33712226,65200878,8,5
0,3.4,0,2,0,0,0,33712226,65200878,8,5
0,5,0,1,1,0,0,27158848,76346777,32,7
0,1.9,0,1,0,1,8,27158848,76346777,32,2
1,20,2,1,1,0,0,15965527,76346777,14,7
0,8,2,0,0,1,0,15965527,76346777,14,5
1,0.5,2,0,1,0,0,15965527,76346777,14,6
1,27,2,1,1,0,1,15965527,76346777,14,5
1,5.8,1,0,0,1,5,33289321,76346777,108,7
0,8.1,2,1,0,1,0,33289321,76346777,108,7
1,2,0,1,2,0,7,24099391,76346777,27,6
1,2,0,0,0,0,0,24099391,76346777,27,7
1,2,0,0,0,0,0,24099391,76346777,27,5
0,3.4,2,0,0,0,0,25330191,76346777,16,7
0,7,0,0,0,0,0,25330191,76346777,16,7
0,1.6,0,1,0,0,0,25330191,76346777,16,6
1,6,0,0,0,0,5,38946656,76346777,39,7
1,6,0,0,1,0,0,64114080,76346777,52,7
0,20,0,1,1,0,3,64114080,76346777,52,0
0,4,0,0,0,0,0,64114080,76346777,52,7
1,5,0,0,1,0,0,19942760,76346777,66,6
1,3.1,0,1,2,0,8,19942760,76346777,66,7
1,6,0,0,2,0,8,19942760,76346777,66,7
1,6,0,0,1,2,0,19942760,76346777,66,7
1,27,0,0,0,0,8,42357302,76346777,109,5
0,6.5,1,1,0,0,8,53232899,96001034,10,7
1,4,2,1,0,0,0,37300553,70070777,35,6
0,3,2,1,0,0,0,37300553,70070777,35,5
0,7,2,1,0,1,0,21798903,69726813,33,1
1,2,0,0,0,0,0,15230659,64857342,43,5
0,7,0,1,0,0,0,20089234,67098058,44,2
1,3,0,1,1,0,6,107663270,67098058,10,7
0,14.7,2,1,0,0,0,29338072,66520329,88,5
0,17.4,2,0,0,1,0,29338072,66520329,88,7
0,12.7,2,0,0,1,0,29338072,66520329,88,5
0,11.8,0,1,0,0,0,29338072,66520329,88,5
0,14.6,2,1,0,1,0,29338072,66520329,88,5
0,10.5,0,0,0,0,0,29338072,66520329,88,5
0,4.8,0,0,0,0,0,29338072,66520329,88,5
0,3.8,0,0,0,0,0,29338072,66520329,88,5
0,1.8,0,1,0,0,0,29338072,66520329,88,5
0,0.8,0,1,0,0,0,29338072,66520329,88,5
0,16,0,1,0,0,0,29338072,66520329,88,7
1,16,0,0,0,0,0,29338072,66520329,88,7
1,6.6,0,0,0,1,0,29338072,66520329,88,7
0,10.4,2,1,0,1,0,29338072,66520329,88,7
1,3.6,0,0,0,0,0,29338072,66520329,88,7
0,6.5,0,0,0,0,0,29338072,66520329,88,2
0,5.3,0,0,0,0,0,29338072,66520329,88,2
0,18.7,2,0,0,0,0,29338072,66520329,88,5
0,12.7,2,1,0,1,0,29338072,66520329,88,5
0,6.4,2,1,0,1,0,29338072,66520329,88,7
0,11.8,0,1,0,1,0,29338072,66520329,88,7
0,16,2,1,0,0,0,29338072,66520329,88,5
1,23.8,2,1,0,0,1,29338072,66520329,88,1
0,0.5,0,1,0,0,0,29338072,66520329,88,5
1,6,2,1,0,0,5,107663270,67098058,10,7
0,3,0,0,0,0,0,43019545,69701608,10,7
0,4,0,1,0,0,0,43019545,69701608,10,7
0,4,2,0,0,0,6,40463263,69701608,35,5
0,4,2,0,1,0,0,40463263,69701608,35,4
0,12,2,1,0,0,1,40463263,69701608,35,6
1,2.2,2,1,1,0,0,40463263,69701608,35,6
0,7,2,0,2,0,0,33727399,70346569,13,5
0,7,2,0,0,1,0,33727399,70346569,13,7
1,16.5,0,1,1,0,0,21347566,70346569,21,4
1,8,2,1,1,1,0,33727399,70346569,13,1
0,1,0,0,0,0,0,49573514,63007147,11,3
0,1,0,0,0,0,0,49573514,63007147,11,3
0,7,0,0,1,0,0,24696836,63007147,29,7
1,4,0,1,0,3,0,24696836,63007147,29,4
1,3,0,1,0,0,0,98854601,75944548,24,3
1,8,2,1,0,0,6,98854601,75944548,24,4
0,5,0,2,0,1,0,39548138,69109260,1,5
0,5,0,2,0,1,0,39548138,69109260,1,5
0,11.9,0,0,0,2,0,29507764,76346777,20,6
0,8.4,2,1,1,2,0,29507764,76346777,20,6
0,7,0,0,1,1,0,29507764,76346777,20,6
1,6.2,1,0,0,2,0,29507764,76346777,20,5
0,15.3,0,0,0,1,0,89800193,96001034,21,5
0,2,2,0,0,0,0,37300553,70070777,35,5
0,2,2,0,0,0,0,37300553,70070777,35,5
0,2,2,0,0,0,0,37300553,70070777,35,5
0,2,2,1,0,0,0,37300553,70070777,35,5
0,2,2,1,0,0,0,37300553,70070777,35,5
0,3.5,0,0,0,0,1,13911283,68354722,23,5
0,9,2,1,0,0,0,13911283,68354722,23,3
1,20.5,0,0,0,0,8,13911283,68354722,23,7
0,6,0,0,0,0,0,107663270,67098058,10,7
1,8.3,2,1,0,3,0,29507764,76346777,20,3
0,15,0,0,0,2,0,29507764,76346777,20,3
1,9.1,0,0,0,2,0,29507764,76346777,20,3
0,3.8,0,0,2,0,0,29507764,76346777,20,6
1,7.3,1,0,0,1,6,29507764,76346777,20,5
0,13,0,0,0,3,0,29507764,76346777,20,6
0,3,2,1,0,1,0,37300553,70070777,35,4
1,5.5,0,0,1,0,5,13911283,68354722,23,7
1,2.5,0,1,0,0,5,13911283,68354722,23,7
1,4,2,1,0,0,6,20227366,64857342,22,5
0,2,2,0,0,0,6,37300553,70070777,35,5
0,6.8,0,0,0,0,0,20089234,67098058,44,1
1,5,0,0,0,0,5,20089234,67098058,44,6
0,19.2,0,0,1,0,0,21347566,70346569,21,7
1,2.6,0,1,1,0,0,21347566,70346569,21,4
0,1,0,0,1,0,0,45938685,75944548,7,5
0,1.3,0,0,1,0,0,45938685,75944548,7,5
1,2,0,0,0,0,0,98854601,75944548,24,4
1,2,0,1,0,0,0,98854601,75944548,24,3
0,10,0,1,1,2,0,98854601,75944548,24,4
0,20,0,0,0,1,0,13911283,68354722,23,6
0,3,2,1,1,0,5,107663270,67098058,10,7
0,1.6,0,1,0,1,0,26362984,65200878,28,7
1,1.7,0,0,0,0,0,26362984,65200878,28,7
1,1.6,0,0,0,0,0,26362984,65200878,28,7
1,0.7,0,0,0,0,0,26362984,65200878,28,7
0,0.7,0,1,0,0,0,26362984,65200878,28,7
0,0.6,0,1,1,1,0,26362984,65200878,28,7
0,1,0,0,0,0,8,26362984,65200878,28,7
1,14,0,0,0,2,8,26362984,65200878,28,5
0,1.8,0,1,0,0,0,26362984,65200878,28,4
0,6,0,1,0,0,0,26362984,65200878,28,1
0,20,0,0,0,0,0,24099391,76346777,27,5
1,2,0,1,0,1,0,35481217,67504454,129,1
1,2,0,1,0,1,0,35481217,67504454,129,5
1,2.5,0,0,0,1,0,35481217,67504454,129,5
0,10,0,1,0,1,0,35481217,67504454,129,2
0,3,2,0,0,1,0,24212848,67504454,13,5
0,3,2,1,0,1,0,24212848,67504454,13,5
1,13,2,1,0,1,0,24212848,67504454,13,5
0,7,2,1,0,1,6,30481032,67504454,22,5
0,2,0,0,1,1,0,40023584,67504454,12,7
1,4,0,1,1,0,0,40023584,67504454,12,6
0,3.1,0,0,1,0,0,23703624,67504454,33,3
0,3,0,1,1,0,0,35481217,67504454,129,6
1,2.4,0,1,0,0,0,35481217,67504454,129,6
0,8,0,1,0,1,0,48321556,69701608,4,5
0,7,0,1,0,1,0,48321556,69701608,4,5
1,3,0,1,1,0,0,25845243,69701608,3,1
1,6.7,0,0,0,0,7,29544633,69701608,39,6
0,6,2,0,1,0,5,21339114,69701608,11,7
1,23,2,1,1,0,0,21339114,69701608,11,4
0,2,0,1,1,2,0,35541358,69701608,36,7
0,6,0,0,0,1,0,33727399,70346569,13,1
0,4,0,1,1,0,0,33727399,70346569,13,1
0,5,2,0,0,0,0,19554040,70346569,10,4
0,13,0,0,1,0,0,20500554,70346569,10,1
1,4,0,0,1,0,0,20500554,70346569,10,4
1,4,0,1,1,0,0,20500554,70346569,10,4
1,2,0,1,1,0,0,20500554,70346569,10,6
0,8,0,0,0,1,0,19145267,63007147,10,7
0,7,0,1,1,0,0,25323188,63007147,22,7
1,3,0,0,0,0,5,22478307,63007147,52,1
1,5,0,1,0,0,0,22478307,63007147,52,7
0,10,0,0,0,0,0,37171575,75944548,5,7
0,1.2,0,1,0,0,0,28199635,75944548,13,5
0,4.3,0,1,0,0,0,28199635,75944548,13,5
1,2.06,0,0,0,0,0,22894409,69109260,9,2
